chr	Start	End	strand	gene_name	gene_body_length	epd_id	TATA-box	Inr	log10_burst_size
chr1	22262790	22264790	-	HSPG2	115066	HSPG2_1	0	0	0.484923
chr1	22351541	22353541	-	LINC01635	2055	LINC01635_1	0	0	0.616208
chr1	23290923	23292923	-	LACTBL1	12388	LACTBL1_1	0	0	0.557616
chr1	23341343	23343343	-	C1orf234	5017	C1orf234_1	0	0	0.587097
chr1	23494351	23496351	-	LUZP1	84836	LUZP1_1	0	0	0.494864
chr1	23520222	23522222	-	HTR1D	2835	HTR1D_1	0	0	0.605713
chr1	23669857	23671857	-	HNRNPR	39677	HNRPR_1	0	1	0.519650
chr1	23693879	23695879	-	ZNF436	8939	ZNF436_1	0	0	0.568258
chr1	23750272	23752272	-	TCEA3	43871	TCEA3_1	0	0	0.516372
chr1	23809750	23811750	-	ASAP3	55695	ASAP3_1	0	1	0.508589
chr1	23856712	23858712	-	E2F2	24793	E2F2_2	0	0	0.534986
chr1	23856712	23858712	-	E2F2	24793	E2F2_1	0	0	0.534986
chr1	23885285	23887285	-	ID3	1865	ID3_1	1	0	0.892142
chr1	23885285	23887285	-	ID3	1865	ID3_2	0	1	0.619372
chr1	24103787	24105787	-	ELOA-AS1	17916	ELOA-AS1_1	0	1	0.545582
chr1	24126034	24128034	-	GALE	4946	GALE_1	0	0	0.587562
chr1	24126034	24128034	-	GALE	4946	GALE_2	1	0	0.817720
chr1	24150949	24152949	-	HMGCL	23583	HMGCL_1	0	0	0.536618
chr1	24193859	24195859	-	FUCA1	23288	FUCA1_1	0	0	0.537028
chr1	24238817	24240817	-	CNR2	39358	CNR2_1	1	0	0.659453
chr1	24305953	24307953	-	SRSF10	16117	SRSF10_1	0	0	0.549033
chr1	24437665	24439665	-	MYOM3	56135	MYOM3_1	1	1	0.783960
chr1	24468775	24470775	-	IL22RA1	23515	IL22RA1_1	0	1	0.536712
chr1	24512765	24514765	-	IFNLR1	33119	IFNLR1_1	0	0	0.525542
chr1	24739262	24741262	-	STPG1	56774	STPG1_1	0	1	0.507963
chr1	25290501	25292501	-	RUNX3	65500	RUNX3_3	0	0	0.503300
chr1	25290501	25292501	-	RUNX3	65500	RUNX3_1	0	1	0.503300
chr1	25558013	25560013	-	SYF2	10247	SYF2_1	0	0	0.563804
chr1	25573010	25575010	-	RSRP1	5283	RSRP1_2	0	0	0.585412
chr1	25573010	25575010	-	RSRP1	5283	RSRP1_1	0	1	0.585412
chr1	25746363	25748363	-	RHCE	58624	RHCE_1	0	0	0.506918
chr1	26184949	26186949	-	AUNIP	25453	AUNIP_1	0	0	0.534129
chr1	26231993	26233993	-	STMN1	6387	STMN1_1	0	0	0.579222
chr1	26231993	26233993	-	STMN1	6387	STMN1_3	0	1	0.579222
chr1	26231993	26233993	-	STMN1	6387	STMN1_2	0	1	0.579222
chr1	26323648	26325648	-	PAFAH2	38391	PAFAH2_1	0	0	0.520724
chr1	26371629	26373629	-	SLC30A2	8117	SLC30A2_1	1	0	0.779919
chr1	26393125	26395125	-	TRIM63	16330	TRIM63_1	1	1	0.878178
chr1	26632195	26634195	-	UBXN11	24423	UBXN11_1	0	0	0.535476
chr1	26679621	26681621	-	AIM1L	32272	AIM1L_1	0	1	0.526387
chr1	26698285	26700285	-	ZNF683	11161	ZNF683_2	0	0	0.561017
chr1	27215869	27217869	-	GPN2	10997	GPN2_1	0	0	0.561500
chr1	27225962	27227962	-	GPATCH3	9984	GPATCH3_1	0	0	0.564652
chr1	27239567	27241567	-	NR0B2	2593	NR0B2_1	0	0	0.608623
chr1	27285901	27287901	-	KDF1	10855	KDF1_2	0	0	0.561924
chr1	27285901	27287901	-	KDF1	10855	KDF1_1	0	0	0.561924
chr1	27338333	27340333	-	FAM46B	7823	FAM46B_1	1	0	0.782734
chr1	27480621	27482621	-	SLC9A1	56322	SLC9A1_1	0	0	0.508224
chr1	27692357	27694357	-	MAP3K6	11688	MAP3K6_1	0	0	0.559513
chr1	27700343	27702343	-	FCN3	5743	FCN3_1	0	1	0.582689
chr1	27708823	27710823	-	CD164L2	4158	CD164L2_1	0	1	0.593222
chr1	27815698	27817698	-	WASF2	85969	WASF2_1	0	0	0.494431
chr1	27929005	27931005	-	AHDC1	69250	AHDC1_1	0	0	0.501484
chr1	27960727	27962727	-	FGR	22927	FGR_1	0	1	0.537538
chr1	27997724	27999724	-	IFI6	6153	IFI6_1	1	0	0.801057
chr1	28240308	28242308	-	RPA2	23273	RPA2_2	0	0	0.537049
chr1	28240308	28242308	-	RPA2	23273	RPA2_1	0	0	0.537049
chr1	28414148	28416148	-	EYA3	118294	EYA3_1	0	0	0.484020
chr1	28502455	28504455	-	PTAFR	29779	PTAFR_2	0	1	0.529009
chr1	28502455	28504455	-	PTAFR	29779	PTAFR_3	1	1	0.832334
chr1	28558542	28560542	-	DNAJC8	32753	DNAJC8_1	0	1	0.525905
chr1	28907366	28909366	-	SNHG12	3317	SNHG12_1	0	0	0.600592
chr1	28907366	28909366	-	SNHG12	3317	SNHG12_3	0	0	0.600592
chr1	28907366	28909366	-	SNHG12	3317	SNHG12_2	1	0	0.848205
chr1	28968604	28970604	-	TAF12	39996	TAF12_1	0	0	0.519389
chr1	29449421	29451421	-	TMEM200B	4485	TMEM200B_1	0	0	0.590753
chr1	29507637	29509637	-	SRSF4	34388	SRSF4_1	0	0	0.524316
chr1	29556470	29558470	-	MECR	38302	MECR_1	0	1	0.520800
chr1	31195432	31197432	-	MATN1	12309	MATN1_1	0	1	0.557824
chr1	31229683	31231683	-	LAPTM5	25369	LAPTM5_1	0	1	0.534237
chr1	31380480	31382480	-	SDC3	39168	SDC3_1	0	0	0.520071
chr1	31537564	31539564	-	PUM1	134212	PUM1_1	0	1	0.479903
chr1	31711734	31713734	-	NKAIN1	60143	NKAIN1_1	0	0	0.506083
chr1	31768644	31770644	-	SNRNP40	37230	SNRNP40_1	0	1	0.521726
chr1	31845135	31847135	-	FABP3	8036	FABP3_1	1	0	0.780684
chr1	32109838	32111838	-	PEF1	15376	PEF_1	0	1	0.550568
chr1	32168768	32170768	-	COL16A1	51921	COL16A1_1	0	1	0.510878
chr1	32168768	32170768	-	COL16A1	51921	COL16A1_2	0	1	0.510878
chr1	32228664	32230664	-	ADGRB2	36959	ADGRB2_1	0	0	0.521964
chr1	32280652	32282652	-	SPOCD1	25630	SPOCD1_2	0	0	0.533903
chr1	32280652	32282652	-	SPOCD1	25630	SPOCD1_1	0	0	0.533903
chr1	32384259	32386259	-	PTP4A2	13238	PTP4A2_2	0	1	0.555451
chr1	32384259	32386259	-	PTP4A2	13238	PTP4A2_3	0	0	0.555451
chr1	32686972	32688972	-	TMEM234	6175	TMEM234_1	0	0	0.580323
chr1	32800840	32802840	-	MARCKSL1	2411	MARCKSL1_1	1	0	0.872548
chr1	32800840	32802840	-	MARCKSL1	2411	MARCKSL1_2	0	1	0.610997
chr1	32826844	32828844	-	FAM229A	974	FAM229A_1	0	0	0.640559
chr1	32859062	32861062	-	BSDC1	29829	BSDC1_1	0	0	0.528955
chr1	33115191	33117191	-	ZBTB8OS	29375	ZBTB8OS_1	0	0	0.529455
chr1	33167361	33169361	-	SYNC	22855	SYNC_1	0	1	0.537641
chr1	33167361	33169361	-	SYNC	22855	SYNC_2	0	0	0.537641
chr1	33282633	33284633	-	YARS	42794	YARS_1	0	1	0.517183
chr1	33282633	33284633	-	YARS	42794	YARS_2	0	0	0.517183
chr1	33335414	33337414	-	FNDC5	8546	FNDC5_3	0	0	0.569725
chr1	33335414	33337414	-	FNDC5	8546	FNDC5_1	0	0	0.569725
chr1	33366041	33368041	-	TMEM54	6848	TMEM54_1	0	0	0.576949
chr1	33501512	33503512	-	AK2	28972	AK2_1	0	1	0.529905
chr1	33646671	33648671	-	TRIM62	36669	TRIM62_1	0	1	0.522221
chr1	34630443	34632443	-	CSMD2	651845	CSMD2_1	0	1	0.428358
chr1	35324417	35326417	-	SMIM12	9455	SMIM12_1	0	0	0.566428
chr1	35394186	35396186	-	DLGAP3	64150	DLGAP3_1	0	0	0.503980
chr1	35449948	35451948	-	TMEM35B	3822	ZMYM6NB_1	0	0	0.595970
chr1	35496569	35498569	-	ZMYM6	45803	ZMYM6_2	0	0	0.514967
chr1	35496569	35498569	-	ZMYM6	45803	ZMYM6_1	0	0	0.514967
chr1	35657746	35659746	-	SFPQ	16768	SFPQ_1	1	0	0.724559
chr1	36022037	36024037	-	KIAA0319L	123947	KIAA0319L_1	0	0	0.482498
chr1	36106445	36108445	-	PSMB2	42303	PSMB2_1	0	0	0.517560
chr1	36183790	36185790	-	C1orf216	5314	C1orf216_1	0	0	0.585221
chr1	36183790	36185790	-	C1orf216	5314	C1orf216_2	0	0	0.585221
chr1	36234551	36236551	-	CLSPN	37839	CLSPN_1	0	1	0.521197
chr1	36589685	36591685	-	COL8A2	29849	COL8A2_1	0	1	0.528933
chr1	36614115	36616115	-	TRAPPC3	12946	TRAPPC3_1	0	1	0.556179
chr1	36788249	36790249	-	EVA1B	1619	EVA1B_1	0	0	0.623986
chr1	36788249	36790249	-	EVA1B	1619	EVA1B_2	0	1	0.623986
chr1	36850528	36852528	-	STK40	46309	STK40_1	0	0	0.514609
chr1	36862560	36864560	-	LSM10	4540	LSM10_1	0	1	0.590355
chr1	36915086	36917086	-	OSCP1	32580	OSCP1_1	0	0	0.526077
chr1	36929040	36931040	-	MRPS15	8679	MRPS15_1	0	0	0.569221
chr1	36947915	36949915	-	CSF3R	17272	CSF3R_1	0	1	0.546776
chr1	36947915	36949915	-	CSF3R	17272	CSF3R_2	0	0	0.546776
chr1	37498844	37500844	-	GRIK3	238717	GRIK3_1	0	0	0.461121
chr1	37939044	37941044	-	LINC01137	19565	LINC01137_1	0	0	0.542710
chr1	37979420	37981420	-	MEAF6	24860	FLJ11730_1	0	1	0.534898
chr1	38018945	38020945	-	SNIP1	19896	SNIP1_1	0	0	0.542163
chr1	38060586	38062586	-	GNL2	29174	GNL2_1	0	1	0.529679
chr1	38099595	38101595	-	RSPO1	23645	RSPO1_2	0	1	0.536532
chr1	38099595	38101595	-	RSPO1	23645	RSPO1_1	0	0	0.536532
chr1	38155267	38157267	-	C1orf109	9026	C1orf109_1	0	0	0.567942
chr1	38229824	38231824	-	EPHA10	4880	EPHA10_1	0	0	0.588000
chr1	38272865	38274865	-	YRDC	5252	YRDC_1	0	0	0.585604
chr1	38324292	38326292	-	MTF1	50054	MTF1_1	0	1	0.512072
chr1	38411729	38413729	-	INPP5B	86361	INPP5B_1	0	0	0.494283
chr1	38454782	38456782	-	SF3A3	33131	SF3A3_1	0	0	0.525530
chr1	38454782	38456782	-	SF3A3	33131	SF3A3_2	0	0	0.525530
chr1	38470187	38472187	-	FHL3	8746	FHL3_1	0	1	0.568970
chr1	38511450	38513450	-	POU3F1	2928	POU3F1_1	0	0	0.604661
chr1	39324495	39326495	-	RRAGC	21627	RRAGC_1	0	0	0.539442
chr1	39346298	39348298	-	GJA9-MYCBP	19137	GJA9_1	1	0	0.714475
chr1	39338050	39340050	-	MYCBP	10889	MYCBP_1	0	1	0.561822
chr1	39346298	39348298	-	GJA9	7560	GJA9_1	1	0	0.785344
chr1	39406502	39408502	-	RHBDL2	56025	RHBDL2_1	0	0	0.508397
chr1	40041521	40043521	-	PABPC4	16037	PABPC4_2	0	0	0.549195
chr1	40041521	40043521	-	PABPC4	16037	PABPC4_1	1	0	0.727960
chr1	40104348	40106348	-	HEYL	16246	HEYL_1	0	0	0.548773
chr1	40104348	40106348	-	HEYL	16246	HEYL_2	0	0	0.548773
chr1	40136710	40138710	-	NT5C1A	12918	NT5C1A_1	0	1	0.556249
chr1	40156157	40158157	-	HPCAL4	12838	HPCAL4_1	0	0	0.556452
chr1	40156157	40158157	-	HPCAL4	12838	HPCAL4_2	0	1	0.556452
chr1	40253533	40255533	-	BMP8B	31680	BMP8B_1	0	0	0.526991
chr1	40236020	40238020	-	OXCT2	1824	OXCT2_1	0	0	0.620097
chr1	40348183	40350183	-	TRIT1	42478	TRIT1_1	0	1	0.517425
chr1	40366687	40368687	-	MYCL	6592	MYCL_2	0	0	0.578192
chr1	40366687	40368687	-	MYCL	6592	MYCL_1	1	0	0.795799
chr1	40562142	40564142	-	PPT1	24761	PPT1_1	0	0	0.535028
chr1	40562142	40564142	-	PPT1	24761	PPT1_2	0	1	0.535028
chr1	40781939	40783939	-	COL9A2	16777	COL9A2_1	0	1	0.547724
chr1	41130324	41132324	-	RIMS3	44973	RIMS3_1	0	0	0.515563
chr1	41156933	41158933	-	NFYC-AS1	3182	NFYC-AS1_1	0	1	0.601947
chr1	41327018	41329018	-	CITED4	1291	CITED4_1	1	0	0.920210
chr1	41486427	41488427	-	SLFNL1	6159	SLFNL1_2	0	0	0.580408
chr1	41706815	41708815	-	SCMH1	214945	SCMH1_1	0	0	0.464542
chr1	41949354	41951354	-	EDN2	5909	EDN2_1	1	0	0.804145
chr1	42383378	42385378	-	HIVEP3	412343	HIVEP3_1	0	1	0.443294
chr1	42629395	42631395	-	GUCA2A	2034	GUCA2A_1	1	1	1.037123
chr1	42799903	42801903	-	FOXJ3	158694	FOXJ3_3	0	0	0.474438
chr1	42799903	42801903	-	FOXJ3	158694	FOXJ3_1	0	0	0.474438
chr1	42799903	42801903	-	FOXJ3	158694	FOXJ3_2	0	0	0.474438
chr1	42920938	42922938	-	ZMYND12	25938	ZMYND12_1	0	0	0.533513
chr1	43204925	43206925	-	CLDN19	7162	CLDN19_1	0	1	0.575487
chr1	43231755	43233755	-	P3H1	20750	P3H1_1	0	0	0.540792
chr1	43282059	43284059	-	SVBP	10337	SVBP_1	0	0	0.563519
chr1	43423847	43425847	-	SLC2A1	33802	SLC2A1_2	1	0	0.671065
chr1	43423847	43425847	-	SLC2A1	33802	SLC2A1_1	0	0	0.524876
chr1	43636986	43638986	-	EBNA1BP2	8142	EBNA1BP2_1	0	0	0.571304
chr1	43636986	43638986	-	EBNA1BP2	8142	EBNA1BP2_2	0	0	0.571304
chr1	43750250	43752250	-	C1orf210	3695	C1orf210_1	0	0	0.597072
chr1	43750250	43752250	-	C1orf210	3695	C1orf210_2	0	0	0.597072
chr1	43832745	43834745	-	ELOVL1	4678	ELOVL1_1	0	0	0.589378
chr1	43832745	43834745	-	ELOVL1	4678	ELOVL1_2	0	0	0.589378
chr1	43854483	43856483	-	MED8	5905	MED8_1	0	0	0.581781
chr1	43918660	43920660	-	HYI	2987	HYI_1	0	1	0.604010
chr1	44172012	44174012	-	KDM4A-AS1	7604	KDM4A-AS1_1	0	1	0.573534
chr1	44482012	44484012	-	SLC6A9	20858	SLC6A9_2	0	1	0.540623
chr1	44819951	44821951	-	ERI3	134210	ERI3_1	0	0	0.479903
chr1	45139280	45141280	-	TMEM53	21362	TMEM53_1	0	0	0.539844
chr1	45252426	45254426	-	BEST4	4170	BEST4_1	0	0	0.593128
chr1	45307616	45309616	-	PTCH2	20679	PTCH2_1	0	1	0.540904
chr1	45451394	45453394	-	EIF2B3	136201	EIF2B3_1	0	1	0.479423
chr1	45476027	45478027	-	HECTD3	8808	HECTD3_1	0	1	0.568740
chr1	45671250	45673250	-	ZSWIM5	190175	ZSWIM5_1	0	0	0.468536
chr1	45805142	45807142	-	MUTYH	11229	MUTYH_1	0	1	0.560819
chr1	45805142	45807142	-	MUTYH	11229	MUTYH_3	0	1	0.560819
chr1	45805142	45807142	-	MUTYH	11229	MUTYH_2	0	0	0.560819
chr1	45955840	45957840	-	TESK2	147286	TESK2_1	0	0	0.476871
chr1	45986610	45988610	-	PRDX1	10904	PRDX1_1	1	0	0.757396
chr1	46088731	46090731	-	CCDC17	4016	CCDC17_1	0	1	0.594355
chr1	46151302	46153302	-	GPBP1L1	59327	GPBP1L1_1	0	1	0.506529
chr1	46215485	46217485	-	IPP	52079	IPP_1	0	0	0.510779
chr1	46597380	46599380	-	PIK3R3	92569	PIK3R3_1	0	0	0.492018
chr1	46597380	46599380	-	PIK3R3	92569	PIK3R3_3	0	0	0.492018
chr1	46597380	46599380	-	PIK3R3	92569	PIK3R3_2	0	0	0.492018
chr1	46662171	46664171	-	POMGNT1	8819	POMGNT1_1	0	0	0.568699
chr1	46768038	46770038	-	LRRC41	24967	LRRC41_1	0	0	0.534758
chr1	47068966	47070966	-	MKNK1	46888	MKNK1_1	0	0	0.514203
chr1	47133099	47135099	-	ATPAF1	33389	ATPAF1_1	0	0	0.525277
chr1	47183736	47185736	-	EFCAB14	43906	EFCAB14_2	0	1	0.516346
chr1	47183736	47185736	-	EFCAB14	43906	EFCAB14_1	0	0	0.516346
chr1	47406156	47408156	-	CYP4A11	12311	CYP4A11_1	0	1	0.557819
chr1	47654771	47656771	-	PDZK1IP1	6511	PDZK1IP1_1	0	1	0.578595
chr1	47697007	47699007	-	TAL1	16046	TAL1_2	0	0	0.549177
chr1	47778819	47780819	-	STIL	64009	STIL_1	0	1	0.504051
chr1	47899313	47901313	-	FOXD2-AS1	2507	FOXD2-AS1_1	0	1	0.609724
chr1	48461562	48463562	-	TRABD2B	236363	TRABD2B_1	0	0	0.461444
chr1	48936880	48938880	-	SPATA6	176837	SPATA6_2	0	0	0.470907
chr1	48936880	48938880	-	SPATA6	176837	SPATA6_1	0	1	0.470907
chr1	50488626	50490626	-	AGBL4	1491100	AGBL4_1	0	0	0.401370
chr1	49241641	49243641	-	BEND5	49447	BEND5_1	0	0	0.512470
chr1	50888119	50890119	-	DMRTA2	5897	DMRTA2_1	0	1	0.581826
chr1	51424936	51426936	-	FAF1	519002	FAF1_2	0	0	0.435791
chr1	51424936	51426936	-	FAF1	519002	FAF1_1	0	0	0.435791
chr1	51786940	51788940	-	TTC39A	35011	TTC39A_5	0	0	0.523730
chr1	51983995	51985995	-	EPS15	165061	EPS15_1	0	0	0.473155
chr1	52343609	52345609	-	NRDC	89744	NRD1_2	0	1	0.493029
chr1	52343609	52345609	-	NRDC	89744	NRD1_1	0	0	0.493029
chr1	52455436	52457436	-	RAB3B	82809	RAB3B_1	0	1	0.495652
chr1	52520843	52522843	-	TXNDC12	24075	TXNDC12_1	0	0	0.535944
chr1	52520843	52522843	-	TXNDC12	24075	TXNDC12_2	0	0	0.535944
chr1	52498472	52500472	-	KTI12	1696	KTI12_1	0	0	0.622470
chr1	52830877	52832877	-	CC2D1B	15613	CC2D1B_1	0	1	0.550069
chr1	52869143	52871143	-	ORC1	31643	ORC1_1	0	0	0.527029
chr1	53017762	53019762	-	ZCCHC11	129815	ZCCHC11_2	0	0	0.480989
chr1	53017762	53019762	-	ZCCHC11	129815	ZCCHC11_1	0	1	0.480989
chr1	53163038	53165038	-	COA7	12025	COA7_1	0	0	0.558586
chr1	53386446	53388446	-	ECHDC2	25865	ECHDC2_1	0	0	0.533605
chr1	53607304	53609304	-	SLC1A7	55454	SLC1A7_1	0	1	0.508731
chr1	53685311	53687311	-	C1orf123	6540	C1orf123_1	0	0	0.578450
chr1	53703282	53705282	-	MAGOH	11719	MAGOH_1	0	1	0.559426
chr1	53792821	53794821	-	LRP8	85781	LRP8_2	0	0	0.494502
chr1	53792821	53794821	-	LRP8	85781	LRP8_1	0	0	0.494502
chr1	54198877	54200877	-	GLIS1	227972	GLIS1_2	0	1	0.462623
chr1	54303225	54305225	-	NDC1	73092	NDC1_1	0	0	0.499723
chr1	54354487	54356487	-	YIPF1	38096	YIPF1_1	0	0	0.520976
chr1	54410496	54412496	-	HSPB11	24263	HSPB11_1	0	1	0.535691
chr1	54410496	54412496	-	HSPB11	24263	HSPB11_2	0	0	0.535691
chr1	54482859	54484859	-	LDLRAD1	10889	LDLRAD1_1	0	0	0.561822
chr1	54518111	54520111	-	TMEM59	26758	TMEM59_1	0	0	0.532498
chr1	54871068	54873068	-	SSBP3	180965	SSBP3_2	0	0	0.470155
chr1	54871068	54873068	-	SSBP3	180965	SSBP3_1	0	0	0.470155
chr1	55088200	55090200	-	FAM151A	14351	FAM151A_1	0	1	0.552818
chr1	55229226	55231226	-	PARS2	7656	PARS2_1	0	0	0.573311
chr1	55265941	55267941	-	TTC22	16718	TTC22_2	0	1	0.547839
chr1	55265941	55267941	-	TTC22	16718	TTC22_1	0	0	0.547839
chr1	55351921	55353921	-	DHCR24	37622	DHCR24_1	0	1	0.521384
chr1	55680039	55682039	-	USP24	149008	USP24_1	0	0	0.476492
chr1	57044257	57046257	-	PLPP3	84839	PLPP3_1	0	1	0.494862
chr1	57044257	57046257	-	PLPP3	84839	PLPP3_2	1	1	0.752446
chr1	57284369	57286369	-	C1orf168	100893	C1orf168_1	0	0	0.489210
chr1	57430813	57432813	-	C8B	36931	C8B_1	0	0	0.521989
chr1	59011471	59013471	-	OMA1	66081	OMA1_1	0	0	0.503012
chr1	59042166	59044166	-	TACSTD2	2072	TACSTD2_1	1	1	1.035710
chr1	59042166	59044166	-	TACSTD2	2072	TACSTD2_2	1	0	0.884110
chr1	59164747	59166747	-	MYSM1	45337	MYSM1_1	0	0	0.515300
chr1	59248785	59250785	-	JUN	3323	JUN_2	0	1	0.600533
chr1	59248785	59250785	-	JUN	3323	JUN_1	0	0	0.600533
chr1	60391470	60393470	-	CYP2J2	33491	CYP2J2_1	0	1	0.525178
chr1	60538442	60540442	-	C1orf87	83377	C1orf87_1	0	0	0.495429
chr1	61435448	61437448	-	NFIA-AS2	30533	NFIA-AS2_1	0	0	0.528194
chr1	62190095	62192095	-	TM2D1	44377	TM2D1_1	0	0	0.515998
chr1	62784083	62786083	-	KANK4	83247	KANK4_1	0	1	0.495480
chr1	63153039	63155039	-	DOCK7	233643	DOCK7_1	0	0	0.461822
chr1	63787129	63789129	-	FOXD3-AS1	1575	FOXD3-AS1_2	0	0	0.624884
chr1	63987944	63989944	-	ITGB3BP	82504	ITGB3BP_1	0	0	0.495773
chr1	65431252	65433252	-	JAK1	133347	JAK1_1	0	0	0.480114
chr1	67265942	67267942	-	INSL5	3519	INSL5_1	1	1	0.995294
chr1	67389570	67391570	-	WDR78	111999	WDR78_1	0	0	0.485804
chr1	67519080	67521080	-	SLC35D1	55066	SLC35D1_1	0	0	0.508960
chr1	67895123	67897123	-	SERBP1	22631	SERBP1_1	0	0	0.537962
chr1	68298155	68300155	-	GNG12	132007	GNG12_1	0	0	0.480443
chr1	68516314	68518314	-	DIRAS3	5670	DIRAS3_1	1	0	0.807295
chr1	68697229	68699229	-	WLS	107189	WLS_1	0	1	0.487236
chr1	68914642	68916642	-	RPE65	21136	RPE65_1	1	0	0.706893
chr1	68961904	68963904	-	DEPDC1	23070	DEPDC1_1	0	0	0.537335
chr1	70670361	70672361	-	LRRC40	60877	LRRC40_1	0	0	0.505688
chr1	70819417	70821417	-	ANKRD13C	95733	ANKRD13C_1	0	0	0.490922
chr1	71512491	71514491	-	PTGER3	195456	PTGER3_2	0	1	0.467642
chr1	71512491	71514491	-	PTGER3	195456	PTGER3_1	1	0	0.537163
chr1	71545972	71547972	-	ZRANB2	17999	ZNF265_1	0	0	0.545431
chr1	71545972	71547972	-	ZRANB2	17999	ZRANB2_1	0	0	0.545431
chr1	72747277	72749277	-	NEGR1	879653	NEGR1_1	0	0	0.418582
chr1	74662871	74664871	-	LRRIQ3	172170	LRRIQ3_1	0	0	0.471780
chr1	75138422	75140422	-	ERICH3	105628	ERICH3_1	0	0	0.487714
chr1	75198092	75200092	-	CRYZ	27921	CRYZ_2	0	0	0.531111
chr1	75198092	75200092	-	CRYZ	27921	CRYZ_1	0	0	0.531111
chr1	76075799	76077799	-	SLC44A5	408982	SLC44A5_2	0	1	0.443561
chr1	76397116	76399116	-	ASB17	13559	ASB17_1	0	0	0.554670
chr1	77684132	77686132	-	PIGK	130466	PIGK_1	0	0	0.480826
chr1	78147343	78149343	-	ZZZ3	120243	ZZZ3_1	0	0	0.483488
chr1	78224564	78226564	-	USP33	63891	USP33_1	0	1	0.504111
chr1	78443889	78445889	-	FUBP1	30803	FUBP1_1	0	0	0.527907
chr1	79471495	79473495	-	ADGRL4	117047	ADGRL4_1	0	1	0.484366
chr1	84325679	84327679	-	LINC01725	285209	LINC01725_2	0	0	0.455317
chr1	84325679	84327679	-	LINC01725	285209	LINC01725_1	0	0	0.455317
chr1	84325229	84327229	-	LOC101927560	59031	LINC01725_2	0	0	0.506692
chr1	84325229	84327229	-	LOC101927560	59031	LINC01725_1	0	0	0.506692
chr1	84463833	84465833	-	TTLL7	129777	TTLL7_1	0	0	0.480999
chr1	84971262	84973262	-	GNG5	8257	GNG5_2	0	0	0.570847
chr1	84971262	84973262	-	GNG5	8257	GNG5_1	0	1	0.570847
chr1	85039163	85041163	-	CTBS	21360	CTBS_1	0	1	0.539847
chr1	85155240	85157240	-	SSX2IP	46851	SSX2IP_2	0	0	0.514229
chr1	85155240	85157240	-	SSX2IP	46851	SSX2IP_1	0	0	0.514229
chr1	85357896	85359896	-	LPAR3	79811	LPAR3_1	0	0	0.496855
chr1	85461805	85463805	-	MCOLN2	71540	MCOLN2_1	0	0	0.500423
chr1	85513223	85515223	-	MCOLN3	30459	MCOLN3_2	0	0	0.528273
chr1	85513223	85515223	-	MCOLN3	30459	MCOLN3_1	0	1	0.528273
chr1	85665728	85667728	-	SYDE2	43373	SYDE2_1	0	0	0.516745
chr1	85724355	85726355	-	C1orf52	9719	C1orf52_1	0	0	0.565530
chr1	85741587	85743587	-	BCL10	11128	BCL10_1	0	1	0.561114
chr1	85741587	85743587	-	BCL10	11128	BCL10_2	0	0	0.561114
chr1	85929889	85931889	-	DDAH1	146722	DDAH1_1	0	1	0.476996
chr1	86173116	86175116	-	ZNHIT6	59011	ZNHIT6_1	0	0	0.506703
chr1	86621121	86623121	-	COL24A1	427206	COL24A1_1	0	1	0.442139
chr1	86861025	86863025	-	ODF2L	46249	ODF2L_2	0	0	0.514651
chr1	86861025	86863025	-	ODF2L	46249	ODF2L_1	0	1	0.514651
chr1	87379048	87381048	-	SELENOF	51921	SEP15_1	0	1	0.510878
chr1	87379048	87381048	-	SELENOF	51921	SEP15_2	0	0	0.510878
chr1	87836338	87838338	-	LINC01364	18129	LINC01364_1	0	1	0.545196
chr1	89149887	89151887	-	PKN2-AS1	147692	PKN2-AS1_1	0	0	0.476781
chr1	89356301	89358301	-	GTF2B	38981	GTF2B_1	1	0	0.660187
chr1	89457643	89459643	-	KYAT3	57188	CCBL2_1	0	1	0.507726
chr1	89457643	89459643	-	KYAT3	57188	RBMXL1_1	0	0	0.507726
chr1	89457643	89459643	-	KYAT3	57188	CCBL2_3	0	0	0.507726
chr1	89457643	89459643	-	KYAT3	57188	CCBL2_2	0	0	0.507726
chr1	89457643	89459643	-	KYAT3	57188	RBMXL1_2	0	1	0.507726
chr1	89457643	89459643	-	RBMXL1	13505	CCBL2_1	0	1	0.554800
chr1	89457643	89459643	-	RBMXL1	13505	RBMXL1_1	0	0	0.554800
chr1	89457643	89459643	-	RBMXL1	13505	CCBL2_3	0	0	0.554800
chr1	89457643	89459643	-	RBMXL1	13505	CCBL2_2	0	0	0.554800
chr1	89457643	89459643	-	RBMXL1	13505	RBMXL1_2	0	1	0.554800
chr1	89487549	89489549	-	GBP3	16190	GBP3_2	1	0	0.727235
chr1	89487549	89489549	-	GBP3	16190	GBP3_1	0	1	0.548886
chr1	89530043	89532043	-	GBP1	13057	GBP1_2	0	0	0.555900
chr1	89530043	89532043	-	GBP1	13057	GBP1_1	0	0	0.555900
chr1	89590842	89592842	-	GBP2	20027	GBP2_1	0	0	0.541949
chr1	89590842	89592842	-	GBP2	20027	GBP2_2	0	1	0.541949
chr1	89640723	89642723	-	GBP7	44290	GBP7_1	0	1	0.516062
chr1	89663633	89665633	-	GBP4	17803	GBP4_1	0	1	0.545788
chr1	90097453	90099453	-	FLJ27354	8046	LRRC8C-DT_1	0	1	0.571691
