chr	start	end	gene_name	strand	gene_id	effective_length	expected_count	TPM
chr2	227596032	227663506	IRS1	-	ENSG00000169047.5_2	9457.130000	108.000000	0.150000
chr2	227700630	227863923	RHBDD1	+	ENSG00000144468.16_3	2846.120000	1711.000000	8.130000
chr2	227867426	228029275	COL4A4	-	ENSG00000081052.11_2	9647.130000	15.000000	0.020000
chr2	228029280	228179508	COL4A3	+	ENSG00000169031.18_2	7849.130000	2.000000	0.000000
chr2	228189866	228222552	MFF	+	ENSG00000168958.19_3	882.430000	2768.000000	42.400000
chr2	228226753	228244022	TM4SF20	-	ENSG00000168955.3_3	1171.160000	0.000000	0.000000
chr2	228336887	228425938	AGFG1	+	ENSG00000173744.17_3	3945.560000	3854.000000	13.200000
chr2	228474805	228498036	C2orf83	-	ENSG00000042304.10_3	1717.130000	0.000000	0.000000
chr2	228549925	228582745	SLC19A3	-	ENSG00000135917.13_2	1079.530000	0.000000	0.000000
chr2	228678557	228682280	CCL20	+	ENSG00000115009.11_2	500.140000	0.000000	0.000000
chr2	228736091	228789059	DAW1	+	ENSG00000123977.9_3	942.160000	0.000000	0.000000
chr2	228844669	229046361	SPHKAP	-	ENSG00000153820.12_2	4507.150000	0.000000	0.000000
chr2	229888688	230136057	PID1	-	ENSG00000153823.18_2	1341.490000	0.000000	0.000000
chr2	230222344	230579286	DNER	-	ENSG00000187957.7_2	1803.130000	0.000000	0.000000
chr2	230628552	230786725	TRIP12	-	ENSG00000153827.13_3	3668.900000	11036.000000	40.660000
chr2	230787206	230877825	FBXO36	+	ENSG00000153832.11_3	2562.130000	57.000000	0.300000
chr2	230899689	230933715	SLC16A14	-	ENSG00000163053.10_3	1569.950000	0.000000	0.000000
chr2	231033644	231084827	SP110	-	ENSG00000135899.17_3	1402.780000	303.000000	2.920000
chr2	231090444	231177930	SP140	+	ENSG00000079263.18_2	302.190000	19.000000	0.850000
chr2	231191894	231268445	SP140L	+	ENSG00000185404.16_2	1502.810000	1399.000000	12.580000
chr2	231280870	231335250	SP100	+	ENSG00000067066.16_3	1257.540000	2447.110000	26.300000
chr2	231555635	231565244	LINC01907	-	ENSG00000226125.1_2	2361.130000	0.000000	0.000000
chr2	231578262	231685790	CAB39	+	ENSG00000135932.10_2	3347.680000	9941.000000	40.140000
chr2	231729609	231743969	ITM2C	+	ENSG00000135916.15_3	1812.140000	2781.000000	20.740000
chr2	231772042	231789941	GPR55	-	ENSG00000135898.9_2	3456.390000	105.950000	0.410000
chr2	231849082	231860747	SPATA3-AS1	-	ENSG00000238062.5_2	3260.130000	21.000000	0.090000
chr2	231860838	231871999	SPATA3	+	ENSG00000173699.15_2	458.910000	0.000000	0.000000
chr2	231902280	231914427	C2orf72	+	ENSG00000204128.5_2	2211.140000	0.000000	0.000000
chr2	231921577	232037540	PSMD1	+	ENSG00000173692.12_2	2795.300000	16287.770000	78.760000
chr2	231972949	231989824	HTR2B	-	ENSG00000135914.5_2	1998.130000	38.230000	0.260000
chr2	232063259	232209914	ARMC9	+	ENSG00000135931.17_3	867.930000	61.000000	0.950000
chr2	232260334	232265875	B3GNT7	+	ENSG00000156966.6_2	1918.640000	0.000000	0.000000
chr2	232319458	232329205	NCL	-	ENSG00000115053.15_3	2388.020000	71035.000000	402.080000
chr2	232373136	232379050	LINC00471	-	ENSG00000181798.2_2	1034.130000	84.000000	1.100000
chr2	232387870	232395182	NMUR1	-	ENSG00000171596.6_2	3050.130000	25.000000	0.110000
chr2	232457574	232458994	TEX44	+	ENSG00000177673.3_2	1135.130000	0.000000	0.000000
chr2	232573234	232578250	PTMA	+	ENSG00000187514.16_3	832.430000	94062.930000	1527.390000
chr2	232597134	232646037	PDE6D	-	ENSG00000156973.13_2	876.900000	482.000000	7.430000
chr2	232651092	232673963	COPS7B	+	ENSG00000144524.17_2	1855.870000	4641.000000	33.800000
chr2	232786803	232791113	NPPC	-	ENSG00000163273.3_2	527.670000	0.000000	0.000000
chr2	232826292	233201908	DIS3L2	+	ENSG00000144535.19_3	2300.020000	1321.000000	7.760000
chr2	233243243	233247599	ALPP	+	ENSG00000163283.6_2	2723.130000	4.000000	0.020000
chr2	233250459	233251754	ECEL1P2	-	ENSG00000244280.1_2	778.130000	0.000000	0.000000
chr2	233271551	233275424	ALPPL2	+	ENSG00000163286.8_3	2245.130000	0.000000	0.000000
chr2	233320821	233325455	ALPI	+	ENSG00000163295.4_2	1968.130000	0.000000	0.000000
chr2	233344536	233352569	ECEL1	-	ENSG00000171551.11_2	1998.380000	0.000000	0.000000
chr2	233385172	233390425	PRSS56	+	ENSG00000237412.6_2	1401.140000	0.000000	0.000000
chr2	233390869	233401375	CHRND	+	ENSG00000135902.9_2	1575.300000	0.000000	0.000000
chr2	233404436	233411038	CHRNG	+	ENSG00000196811.11_2	1265.460000	0.000000	0.000000
chr2	233412679	233415300	TIGD1	-	ENSG00000221944.6_3	2377.130000	1204.510000	6.850000
chr2	233415296	233448355	EIF4E2	+	ENSG00000135930.13_3	1067.380000	3226.490000	40.860000
chr2	233498206	233547491	EFHD1	+	ENSG00000115468.11_2	1572.450000	271.000000	2.330000
chr2	233562014	233725289	GIGYF2	+	ENSG00000204120.14_3	3395.810000	6688.000000	26.620000
chr2	233630511	233641275	KCNJ13	-	ENSG00000115474.6_3	483.020000	15.000000	0.420000
chr2	233734803	233743414	C2orf82	+	ENSG00000182600.9_3	583.160000	82.000000	1.900000
chr2	233743395	233877951	NGEF	-	ENSG00000066248.14_2	851.720000	0.000000	0.000000
chr2	233897381	233899767	NEU2	+	ENSG00000115488.3_2	895.130000	0.000000	0.000000
chr2	233924676	234116549	INPP5D	+	ENSG00000168918.13_3	2949.650000	408.000000	1.870000
chr2	234160216	234204320	ATG16L1	+	ENSG00000085978.21_2	2295.670000	2769.000000	16.300000
chr2	234216308	234255701	SAG	+	ENSG00000130561.16_3	1298.920000	0.000000	0.000000
chr2	234296799	234380743	DGKD	+	ENSG00000077044.10_3	4309.550000	4520.000000	14.180000
chr2	234384164	234474236	USP40	-	ENSG00000085982.13_2	3171.860000	1680.000000	7.160000
chr2	234526290	234681945	UGT1A8	+	ENSG00000242366.3_3	2159.130000	0.000000	0.000000
chr2	234545122	234681951	UGT1A10	+	ENSG00000242515.5_3	1988.630000	0.000000	0.000000
chr2	234580543	234681951	UGT1A9	+	ENSG00000241119.1_3	2168.130000	0.000000	0.000000
chr2	234590583	234681945	UGT1A7	+	ENSG00000244122.2_3	2048.130000	0.000000	0.000000
chr2	234601511	234681951	UGT1A6	+	ENSG00000167165.18_3	1600.130000	13.000000	0.110000
chr2	234621637	234681945	UGT1A5	+	ENSG00000240224.1_3	2097.130000	0.000000	0.000000
chr2	234627437	234681945	UGT1A4	+	ENSG00000244474.5_3	2039.130000	0.000000	0.000000
chr2	234637772	234681945	UGT1A3	+	ENSG00000243135.6_3	2116.130000	0.000000	0.000000
chr2	234651395	234652661	DNAJB3	-	ENSG00000227802.1_2	1018.130000	6.000000	0.080000
chr2	234668918	234681945	UGT1A1	+	ENSG00000241635.7_3	2637.630000	0.000000	0.000000
chr2	234684324	234742069	MROH2A	+	ENSG00000185038.14_2	5076.130000	7.000000	0.020000
chr2	234745346	234763212	HJURP	-	ENSG00000123485.11_3	2631.930000	6397.000000	32.850000
chr2	234774089	234777055	MSL3P1	-	ENSG00000224287.2_2	1727.750000	1459.190000	11.420000
chr2	234826042	234928166	TRPM8	+	ENSG00000144481.16_3	1432.460000	0.000000	0.000000
chr2	234959345	234985776	SPP2	+	ENSG00000072080.10_3	445.440000	0.000000	0.000000
chr2	235401685	235405693	ARL4C	-	ENSG00000188042.7_3	3137.130000	4.000000	0.020000
chr2	235591311	235626408	LINC01173	+	ENSG00000280744.1_2	83.380000	0.000000	0.000000
chr2	235860627	235964358	SH3BP4	+	ENSG00000130147.15_3	4796.130000	8.000000	0.020000
chr2	236402732	237040444	AGAP1	+	ENSG00000157985.18_3	8300.970000	3202.000000	5.210000
chr2	236414394	236416210	AGAP1-IT1	+	ENSG00000235529.1_3	416.150000	30.000000	0.970000
chr2	237073878	237076652	GBX2	-	ENSG00000168505.6_2	1875.130000	29.000000	0.210000
chr2	237102094	237172988	ASB18	-	ENSG00000182177.13_3	1110.360000	0.000000	0.000000
chr2	237232789	237416178	IQCA1	-	ENSG00000132321.16_3	1691.030000	0.000000	0.000000
chr2	237478379	237490994	ACKR3	+	ENSG00000144476.5_3	1210.140000	0.000000	0.000000
chr2	237994083	238007489	COPS8	+	ENSG00000198612.10_2	1036.500000	3465.290000	45.190000
chr2	238232654	238322850	COL6A3	-	ENSG00000163359.15_3	8288.960000	515.000000	0.840000
chr2	238395861	238463961	MLPH	+	ENSG00000115648.13_3	1046.010000	0.000000	0.000000
chr2	238475216	238475818	PRLH	+	ENSG00000071677.1_2	20.290000	0.000000	0.000000
chr2	238482964	238499769	RAB17	-	ENSG00000124839.12_2	951.160000	0.000000	0.000000
chr2	238600806	238674558	LRRFIP1	+	ENSG00000124831.18_3	3268.250000	7261.330000	30.030000
chr2	238707387	238751451	RBM44	+	ENSG00000177483.11_3	3266.340000	46.000000	0.190000
chr2	238768186	238820759	RAMP1	+	ENSG00000132329.10_2	539.890000	0.000000	0.000000
chr2	238875586	239008054	UBE2F-SCLY	+	ENSG00000258984.5_3	1699.970000	24.340000	0.190000
chr2	238875586	238951423	UBE2F	+	ENSG00000184182.18_3	1054.620000	3628.940000	46.510000
chr2	238969564	239008054	SCLY	+	ENSG00000132330.16_3	1403.220000	1915.710000	18.450000
chr2	239008950	239041928	ESPNL	+	ENSG00000144488.14_2	3200.130000	10.000000	0.040000
chr2	239047362	239061547	KLHL30	+	ENSG00000168427.8_2	3478.130000	1.000000	0.000000
chr2	239067648	239077532	ERFE	+	ENSG00000178752.15_3	1119.440000	515.000000	6.220000
chr2	239079042	239112324	ILKAP	-	ENSG00000132323.8_2	1053.160000	2601.000000	33.380000
chr2	239146907	239148765	HES6	-	ENSG00000144485.10_3	1231.200000	9054.000000	99.400000
chr2	239152678	239197207	PER2	-	ENSG00000132326.11_3	5286.390000	869.000000	2.220000
chr2	239229184	239309541	TRAF3IP1	+	ENSG00000204104.11_2	2888.090000	739.000000	3.460000
chr2	239335568	239360891	ASB1	+	ENSG00000065802.11_2	1977.530000	3743.000000	25.580000
chr2	239419330	239464140	LINC01107	-	ENSG00000225493.1_2	1727.130000	0.000000	0.000000
chr2	239756672	239795893	TWIST2	+	ENSG00000233608.3_2	821.630000	0.000000	0.000000
chr2	239840997	239847965	LINC01940	-	ENSG00000227744.4_2	3241.130000	0.000000	0.000000
chr2	239969863	240322643	HDAC4	-	ENSG00000068024.16_3	5037.130000	1147.000000	3.080000
chr2	240896788	240964819	NDUFA10	-	ENSG00000130414.11_2	1342.590000	9682.000000	97.480000
chr2	240968907	240969846	OR6B2	-	ENSG00000182083.7_2	1244.130000	0.000000	0.000000
chr2	240984493	240985489	OR6B3	-	ENSG00000178586.4_2	748.130000	0.000000	0.000000
chr2	241065979	241075764	COPS9	-	ENSG00000172428.10_3	171.920000	2712.000000	213.230000
chr2	241078445	241080073	OTOS	-	ENSG00000178602.7_2	357.670000	0.000000	0.000000
chr2	241375114	241407495	GPC1	+	ENSG00000063660.8_3	2198.620000	10.000000	0.060000
chr2	241388835	241396117	PP14571	-	ENSG00000218416.4_2	1292.130000	5.000000	0.050000
chr2	241418838	241497438	ANKMY1	-	ENSG00000144504.15_3	1609.820000	1058.790000	8.890000
chr2	241499470	241503431	DUSP28	+	ENSG00000188542.9_2	1638.780000	586.210000	4.840000
chr2	241508003	241518149	RNPEPL1	+	ENSG00000142327.12_3	2075.720000	2556.000000	16.640000
chr2	241522166	241525733	CAPN10-AS1	-	ENSG00000260942.1_2	3752.130000	854.000000	3.080000
chr2	241526132	241538526	CAPN10	+	ENSG00000142330.19_3	1463.990000	2157.000000	19.920000
chr2	241544824	241570676	GPR35	+	ENSG00000178623.11_3	1364.980000	22.000000	0.220000
chr2	241615834	241622317	AQP12B	-	ENSG00000185176.12_2	936.310000	0.000000	0.000000
chr2	241631261	241637900	AQP12A	+	ENSG00000184945.13_2	529.760000	0.000000	0.000000
chr2	241653180	241759725	KIF1A	-	ENSG00000130294.15_2	3112.640000	39.000000	0.170000
chr2	241808161	241818536	AGXT	+	ENSG00000172482.4_2	1263.150000	0.000000	0.000000
chr2	241825464	241831455	C2orf54	-	ENSG00000172478.17_3	1710.130000	3.000000	0.020000
chr2	241938254	242033643	SNED1	+	ENSG00000162804.13_3	6804.610000	182.690000	0.360000
chr2	242026508	242041747	MTERF4	-	ENSG00000122085.16_3	1353.370000	1826.310000	18.240000
chr2	242045513	242088919	PASK	-	ENSG00000115687.13_2	2963.010000	2718.000000	12.400000
chr2	242089072	242123065	PPP1R7	+	ENSG00000115685.14_2	915.250000	3139.000000	46.360000
chr2	242127923	242135580	ANO7	+	ENSG00000146205.13_3	1872.980000	209.000000	1.510000
chr2	242166678	242212301	HDLBP	-	ENSG00000115677.16_3	2362.140000	19288.000000	110.370000
chr2	242255275	242293441	SEPT2	+	ENSG00000168385.17_3	2385.710000	22049.000000	124.920000
chr2	242295663	242405451	FARP2	+	ENSG00000006607.13_3	3996.350000	3721.970000	12.590000
chr2	242434121	242448110	STK25	-	ENSG00000115694.14_2	1002.110000	9978.030000	134.590000
chr2	242483800	242498558	BOK-AS1	-	ENSG00000234235.1_2	395.160000	0.000000	0.000000
chr2	242498145	242513553	BOK	+	ENSG00000176720.4_2	2409.130000	395.000000	2.220000
chr2	242523819	242576725	THAP4	-	ENSG00000176946.11_2	1879.870000	4652.000000	33.450000
chr2	242577026	242613271	ATG4B	+	ENSG00000168397.16_3	1497.520000	4064.000000	36.680000
chr2	242615156	242626383	DTYMK	-	ENSG00000168393.12_3	894.550000	3451.000000	52.150000
chr2	242641433	242668897	ING5	+	ENSG00000168395.15_3	1443.150000	4339.000000	40.640000
chr2	242673993	242708231	D2HGDH	+	ENSG00000180902.17_2	2354.400000	3481.000000	19.980000
chr2	242716239	242743702	GAL3ST2	+	ENSG00000154252.11_2	1122.130000	32.000000	0.390000
chr2	242752026	242758739	NEU4	+	ENSG00000204099.11_2	2765.130000	3.000000	0.010000
chr2	242792032	242801058	PDCD1	-	ENSG00000188389.10_2	1866.130000	157.000000	1.140000
chr2	242811885	242815482	RTP5	+	ENSG00000188011.5_2	2201.130000	0.000000	0.000000
chr2	242823513	243020873	LINC01237	+	ENSG00000233806.7_3	446.880000	64.000000	1.940000
chr2	243030783	243102476	LINC01881	+	ENSG00000220804.8_3	522.410000	182.000000	4.710000
chr3	65430	66175	LINC01986	+	ENSG00000223587.1_2	342.170000	0.000000	0.000000
chr3	237440	239024	CHL1-AS2	-	ENSG00000224318.5_2	326.190000	0.000000	0.000000
chr3	238278	451097	CHL1	+	ENSG00000134121.9_2	1881.220000	0.000000	0.000000
chr3	405055	427478	CHL1-AS1	-	ENSG00000234661.2_2	421.190000	0.000000	0.000000
chr3	633787	887698	LINC01266	+	ENSG00000224957.5_2	2019.150000	0.000000	0.000000
chr3	1134341	1445292	CNTN6	+	ENSG00000134115.12_2	2181.300000	0.000000	0.000000
chr3	2152092	2185925	CNTN4-AS2	-	ENSG00000227588.2_2	178.260000	0.000000	0.000000
chr3	2933898	3099645	CNTN4	+	ENSG00000144619.14_3	1761.860000	0.000000	0.000000
chr3	3081344	3102829	CNTN4-AS1	-	ENSG00000237990.3_2	881.150000	0.000000	0.000000
chr3	3108007	3152058	IL5RA	-	ENSG00000091181.19_2	540.130000	5.000000	0.130000
chr3	3168599	3190706	TRNT1	+	ENSG00000072756.16_2	1625.810000	4466.520000	37.130000
chr3	3191316	3221401	CRBN	-	ENSG00000113851.14_2	1356.270000	4292.480000	42.780000
chr3	3841114	3891518	LRRN1	+	ENSG00000175928.5_2	3575.130000	3.000000	0.010000
chr3	4344987	4358949	SETMAR	+	ENSG00000170364.12_2	1412.710000	1463.000000	14.000000
chr3	4402828	4508966	SUMF1	-	ENSG00000144455.13_3	1522.250000	639.000000	5.670000
chr3	4532000	4534847	ITPR1-AS1	-	ENSG00000231249.1_2	610.130000	42.000000	0.930000
chr3	4535031	4889524	ITPR1	+	ENSG00000150995.18_3	3033.240000	3279.000000	14.610000
chr3	4790877	4793274	EGOT	-	ENSG00000235947.1_2	1216.130000	15.000000	0.170000
chr3	4938492	5021646	BHLHE40-AS1	-	ENSG00000235831.6_2	1967.130000	15.000000	0.100000
chr3	5021096	5026865	BHLHE40	+	ENSG00000134107.4_2	2835.260000	5156.000000	24.580000
chr3	5163929	5222601	ARL8B	+	ENSG00000134108.12_2	2624.880000	6246.000000	32.160000
chr3	5229358	5261650	EDEM1	+	ENSG00000134109.10_2	5193.200000	4445.970000	11.570000
chr3	6674044	6847136	GRM7-AS3	-	ENSG00000226258.6_3	699.130000	5.000000	0.100000
chr3	6902801	7783218	GRM7	+	ENSG00000196277.15_2	1893.260000	0.000000	0.000000
chr3	6934323	6935704	GRM7-AS2	-	ENSG00000237665.1_2	272.200000	0.000000	0.000000
chr3	7561427	7576971	GRM7-AS1	-	ENSG00000236202.1_2	91.130000	0.000000	0.000000
chr3	8262833	8543344	LMCD1-AS1	-	ENSG00000227110.6_3	276.200000	1.000000	0.050000
chr3	8543492	8609811	LMCD1	+	ENSG00000071282.11_2	620.070000	20.000000	0.440000
chr3	8661085	8693764	SSUH2	-	ENSG00000125046.14_3	1181.270000	0.000000	0.000000
chr3	8775485	8788451	CAV3	+	ENSG00000182533.6_3	1183.130000	7.000000	0.080000
chr3	8792094	8811300	OXTR	-	ENSG00000180914.10_2	4116.130000	291.000000	0.960000
chr3	8918879	9005159	RAD18	-	ENSG00000070950.9_3	4298.930000	7146.000000	22.470000
chr3	9022275	9291369	SRGAP3	-	ENSG00000196220.15_3	5429.130000	1.000000	0.000000
chr3	9234176	9236137	SRGAP3-AS2	+	ENSG00000228723.6_2	645.340000	0.000000	0.000000
chr3	9258578	9261192	SRGAP3-AS3	+	ENSG00000227929.4_2	975.130000	0.000000	0.000000
chr3	9404716	9428475	THUMPD3	+	ENSG00000134077.15_3	1705.160000	8121.420000	64.380000
chr3	9430528	9439178	THUMPD3-AS1	-	ENSG00000206573.8_3	478.790000	3286.650000	92.790000
chr3	9439383	9519838	SETD5	+	ENSG00000168137.15_3	3849.990000	14132.000000	49.620000
chr3	9540044	9595486	LHFPL4	-	ENSG00000156959.8_2	1640.610000	0.000000	0.000000
chr3	9691116	9744078	MTMR14	+	ENSG00000163719.19_3	1900.610000	4048.000000	28.790000
chr3	9745509	9771592	CPNE9	+	ENSG00000144550.12_2	1820.130000	25.000000	0.190000
chr3	9773433	9789699	BRPF1	+	ENSG00000156983.15_3	3531.760000	5153.000000	19.720000
chr3	9791627	9808353	OGG1	+	ENSG00000114026.21_3	1734.190000	2412.700000	18.810000
chr3	9799028	9811668	CAMK1	-	ENSG00000134072.10_2	1077.890000	433.300000	5.430000
chr3	9821647	9834695	TADA3	-	ENSG00000171148.13_2	2045.380000	10887.000000	71.950000
chr3	9834178	9848789	ARPC4	+	ENSG00000241553.12_3	1392.290000	8802.800000	85.460000
chr3	9834231	9878040	ARPC4-TTLL3	+	ENSG00000250151.9_3	685.390000	2938.410000	57.950000
chr3	9851643	9878040	TTLL3	+	ENSG00000214021.15_3	2095.790000	12448.790000	80.290000
chr3	9879532	9885702	RPUSD3	-	ENSG00000156990.14_3	910.850000	3955.000000	58.690000
chr3	9908393	9921938	CIDEC	-	ENSG00000187288.10_2	732.270000	0.000000	0.000000
chr3	9932270	9936031	JAGN1	+	ENSG00000171135.13_3	1364.240000	3863.000000	38.270000
chr3	9944511	9958084	IL17RE	+	ENSG00000163701.18_3	2286.030000	41.000000	0.240000
chr3	9958757	9975305	IL17RC	+	ENSG00000163702.18_3	1821.410000	965.000000	7.160000
chr3	9975524	9987097	CRELD1	+	ENSG00000163703.17_3	1116.280000	1538.000000	18.620000
chr3	9987225	9994099	PRRT3	-	ENSG00000163704.11_2	3340.870000	338.000000	1.370000
chr3	9989087	9996471	PRRT3-AS1	+	ENSG00000230082.1_2	366.170000	0.000000	0.000000
chr3	10004363	10052932	EMC3	-	ENSG00000125037.12_3	735.290000	7317.860000	134.520000
chr3	10028576	10048687	EMC3-AS1	+	ENSG00000180385.8_2	1738.120000	2133.140000	16.590000
chr3	10059236	10067820	CIDECP	-	ENSG00000186162.10_2	881.070000	1418.000000	21.750000
chr3	10068070	10143621	FANCD2	+	ENSG00000144554.10_2	1955.010000	12736.000000	88.060000
chr3	10123003	10149915	FANCD2OS	-	ENSG00000163705.12_3	372.890000	0.000000	0.000000
chr3	10157332	10168874	BRK1	+	ENSG00000254999.3_2	985.130000	14003.000000	192.130000
chr3	10183318	10195354	VHL	+	ENSG00000134086.7_2	2451.790000	8086.000000	44.580000
chr3	10206562	10285427	IRAK2	+	ENSG00000134070.4_3	3235.130000	533.000000	2.230000
chr3	10290176	10322906	TATDN2	+	ENSG00000157014.10_3	3860.500000	5129.880000	17.960000
chr3	10322635	10335133	GHRLOS	+	ENSG00000240288.7_3	1239.580000	67.000000	0.730000
chr3	10326102	10327430	LINC00852	+	ENSG00000231177.4_3	1079.140000	75.000000	0.940000
chr3	10327433	10334631	GHRL	-	ENSG00000157017.15_3	641.330000	6.000000	0.130000
chr3	10342612	10362872	SEC13	-	ENSG00000157020.17_3	1149.660000	9913.000000	116.550000
chr3	10365706	10547268	ATP2B2	-	ENSG00000157087.17_3	5266.430000	0.000000	0.000000
chr3	10667700	10668492	ATP2B2-IT2	-	ENSG00000224771.1_3	259.210000	0.000000	0.000000
chr3	10801168	10805877	LINC00606	-	ENSG00000226567.1_2	1401.190000	0.000000	0.000000
chr3	10857884	10982419	SLC6A11	+	ENSG00000132164.9_2	2305.480000	0.000000	0.000000
chr3	11034419	11080935	SLC6A1	+	ENSG00000157103.10_3	1154.580000	0.000000	0.000000
chr3	11047783	11060910	SLC6A1-AS1	-	ENSG00000232287.2_2	336.180000	0.000000	0.000000
chr3	11294384	11304939	HRH1	+	ENSG00000196639.6_3	2662.890000	0.000000	0.000000
chr3	11314009	11599139	ATG7	+	ENSG00000197548.12_2	1271.830000	2263.660000	24.060000
chr3	11597540	11762242	VGLL4	-	ENSG00000144560.14_3	1849.240000	978.340000	7.150000
chr3	11831915	11888393	TAMM41	-	ENSG00000144559.10_2	831.940000	1380.000000	22.420000
chr3	12045833	12227232	SYN2	+	ENSG00000157152.16_3	2062.650000	11.000000	0.070000
chr3	12194567	12200851	TIMP4	-	ENSG00000157150.4_2	1402.130000	0.000000	0.000000
chr3	12329348	12475855	PPARG	+	ENSG00000132170.19_3	1246.860000	0.000000	0.000000
chr3	12525930	12574820	TSEN2	+	ENSG00000154743.17_2	1402.350000	3659.000000	35.270000
chr3	12581279	12586963	MKRN2OS	-	ENSG00000225526.4_2	653.130000	2.000000	0.040000
chr3	12598512	12625210	MKRN2	+	ENSG00000075975.15_2	2596.970000	6303.000000	32.810000
chr3	12625099	12705700	RAF1	-	ENSG00000132155.11_2	2629.220000	12806.000000	65.840000
chr3	12775028	12800808	TMEM40	-	ENSG00000088726.15_2	887.910000	0.000000	0.000000
chr3	12838170	12876313	CAND2	+	ENSG00000144712.11_3	4217.900000	1828.510000	5.860000
chr3	12876443	12883081	RPL32	-	ENSG00000144713.12_2	369.320000	86229.490000	3155.950000
chr3	12919020	12926710	LINC02022	-	ENSG00000232746.1_2	387.160000	0.000000	0.000000
chr3	12938541	13009198	IQSEC1	-	ENSG00000144711.13_3	4408.570000	3534.000000	10.840000
chr3	13357729	13461819	NUP210	-	ENSG00000132182.11_2	6752.680000	20621.000000	41.280000
chr3	13518487	13521553	HDAC11-AS1	-	ENSG00000244502.2_2	267.200000	16.000000	0.810000
chr3	13521714	13547924	HDAC11	+	ENSG00000163517.14_3	1619.550000	453.000000	3.780000
chr3	13590624	13679922	FBLN2	+	ENSG00000163520.13_3	3879.130000	7.000000	0.020000
